map_number,robot_id,trajectory_id,t,x,y,vx,vy,speed
1,1,map_001_robot_1__control_points_20260806_125527,13.8,7.038073203960041,4.685903380713501,0.6173812806758932,-0.5087297948542719,0.7999785309003459
1,1,map_001_robot_1__control_points_20260806_125527,13.9,7.09953727072427,4.634697367867596,0.6126604571404215,-0.5144214137291456,0.7999888915770038
1,1,map_001_robot_1__control_points_20260806_125527,14.0,7.160605295388125,4.583019097967672,0.6094619606246212,-0.518217221466692,0.7999956062836007
1,1,map_001_robot_1__control_points_20260806_125527,14.100000000000001,7.221429662849196,4.531053923574257,0.6077873930195068,-0.5201856181375604,0.799999120268644
1,1,map_001_robot_1__control_points_20260806_125527,14.200000000000001,7.282162773992027,4.47898197434016,0.6076365753556274,-0.5203627250064358,0.7999997333037296
1,1,map_001_robot_1__control_points_20260806_125527,14.3,7.34295697792032,4.42698137857297,0.6090090877526038,-0.5187524823811209,0.7999976293351336
1,1,map_001_robot_1__control_points_20260806_125527,14.4,7.403964591542547,4.375231477863936,0.611904472704218,-0.5153266826395857,0.7999929209410215
1,1,map_001_robot_1__control_points_20260806_125527,14.5,7.465337872461163,4.323916042045053,0.6161573033860037,-0.510225350235995,0.7999873314867902
1,1,map_001_robot_1__control_points_20260806_125527,14.600000000000001,7.5271960522197485,4.273186407816737,0.6210096030104211,-0.5043073774788667,0.7999867861476043
1,1,map_001_robot_1__control_points_20260806_125527,14.700000000000001,7.589539793063247,4.22305456654928,0.6256514642077278,-0.4985407989310282,0.7999891767168238
1,1,map_001_robot_1__control_points_20260806_125527,14.8,7.652326345061294,4.1734782480305315,0.6298489929280109,-0.4932311459947236,0.7999916982517368
1,1,map_001_robot_1__control_points_20260806_125527,14.9,7.715509591648848,4.124408337350335,0.633598641728689,-0.4884084702036766,0.7999937953303983
1,1,map_001_robot_1__control_points_20260806_125527,15.0,7.779046073407032,4.075796553989797,0.6369239932000994,-0.4840664253778648,0.7999952982937238
1,1,map_001_robot_1__control_points_20260806_125527,15.100000000000001,7.84289439028887,4.027595052274761,0.6397678466552463,-0.4803037158474197,0.7999965981619732
1,1,map_001_robot_1__control_points_20260806_125527,15.200000000000001,7.906999642738081,3.9797358108203125,0.6421082382852603,-0.47717183238108163,0.799997467053315
1,1,map_001_robot_1__control_points_20260806_125527,15.3,7.971316037945922,3.9321606857985456,0.6439906031940907,-0.47462975899606263,0.7999983157025703
